cost	deps	time	x	x0	x1	x6
39.63807044202369	-12.272807268430128	Tue Jun  4 15:20:58 2019	[14.98572914 15.14444887]	[10.0, 20.0]	70.00999999999999	0.29900000000000004
108.5596859082877	-17.897005598034696	Tue Jun  4 15:21:29 2019	[13.71193613 18.62902159]	[10.0, 20.0]	70.00999999999999	0.3490000000000001
227.95437269704405	-18.837511722753177	Tue Jun  4 15:22:02 2019	[ 8.65694918 23.50480783]	[10.0, 20.0]	70.00999999999999	0.399
336.1462593809687	-19.84837847346654	Tue Jun  4 15:22:54 2019	[ 4.93367155 27.44490776]	[10.0, 20.0]	70.00999999999999	0.44900000000000007
421.9546132444561	-23.392077563704163	Tue Jun  4 15:23:38 2019	[ 5.45575143 31.57072609]	[10.0, 20.0]	70.00999999999999	0.499
686.6310605386207	26.12463592474863	Tue Jun  4 15:24:26 2019	[-5.88754416 38.19553961]	[10.0, 20.0]	80.00999999999999	-0.501
611.2532979573356	25.928919494975815	Tue Jun  4 15:25:13 2019	[-0.83888102 37.79574122]	[10.0, 20.0]	80.00999999999999	-0.451
519.808100669432	24.116888982310485	Tue Jun  4 15:25:59 2019	[ 0.62033039 33.06699039]	[10.0, 20.0]	80.00999999999999	-0.401
449.07612705120636	27.59570369806876	Tue Jun  4 15:26:27 2019	[ 7.48851713 23.85821617]	[10.0, 20.0]	80.00999999999999	-0.351
242.1898784158943	19.28588700699767	Tue Jun  4 15:27:07 2019	[ 9.04354353 24.76962057]	[10.0, 20.0]	80.00999999999999	-0.301
61.77917609387755	17.88858867118182	Tue Jun  4 15:27:38 2019	[15.22270647 15.60706054]	[10.0, 20.0]	80.00999999999999	-0.251
23.909288481792444	6.127231263137631	Tue Jun  4 15:28:21 2019	[15.08037998 15.12565421]	[10.0, 20.0]	80.00999999999999	-0.20099999999999996
12.210187523981597	0.00021688435295175168	Tue Jun  4 15:29:19 2019	[15.52055483 15.52043857]	[10.0, 20.0]	80.00999999999999	-0.15099999999999997
8.141620455537376	7.23575400769505e-05	Tue Jun  4 15:30:15 2019	[15.52340445 15.5234415 ]	[10.0, 20.0]	80.00999999999999	-0.10099999999999998
4.106710349947675	0.00026826968398552253	Tue Jun  4 15:31:18 2019	[15.54469441 15.54483804]	[10.0, 20.0]	80.00999999999999	-0.05099999999999999
0.08169742111490758	0.00017705802302714346	Tue Jun  4 15:32:12 2019	[15.47800495 15.47809529]	[10.0, 20.0]	80.00999999999999	-0.0010000000000000009
3.948078866515207	-0.0005823351970519752	Tue Jun  4 15:33:19 2019	[15.54473557 15.54504962]	[10.0, 20.0]	80.00999999999999	0.049000000000000044
7.983813716181336	-0.0002266977372897827	Tue Jun  4 15:34:16 2019	[15.52167019 15.52185427]	[10.0, 20.0]	80.00999999999999	0.09900000000000009
12.047404641663217	-0.00011874404388834137	Tue Jun  4 15:35:15 2019	[15.51677693 15.51684553]	[10.0, 20.0]	80.00999999999999	0.14900000000000002
23.05159146243148	-5.580887980971042	Tue Jun  4 15:35:53 2019	[14.8894789  14.87779427]	[10.0, 20.0]	80.00999999999999	0.19900000000000007
57.6113993005589	-17.43833082610884	Tue Jun  4 15:36:28 2019	[13.75318465 14.07908964]	[10.0, 20.0]	80.00999999999999	0.249
230.97901873697344	-24.562485080802162	Tue Jun  4 15:36:56 2019	[13.56937058 19.09887197]	[10.0, 20.0]	80.00999999999999	0.29900000000000004
442.3693892482531	-27.935162915432485	Tue Jun  4 15:37:22 2019	[ 7.17768617 22.12522533]	[10.0, 20.0]	80.00999999999999	0.3490000000000001
801.7206444999598	-32.40069261304832	Tue Jun  4 15:37:47 2019	[ 7.73012995 22.6116512 ]	[10.0, 20.0]	80.00999999999999	0.399
608.1763325166874	-25.67805528898306	Tue Jun  4 15:38:41 2019	[-1.37104313 37.06810902]	[10.0, 20.0]	80.00999999999999	0.44900000000000007
684.6956903767716	-25.285193565038	Tue Jun  4 15:39:30 2019	[-7.57127012 36.46599969]	[10.0, 20.0]	80.00999999999999	0.499
926.690450254388	31.63597818308685	Tue Jun  4 15:40:26 2019	[-10.61851091  49.88625635]	[10.0, 20.0]	90.00999999999999	-0.501
858.2708271613744	30.341917822693162	Tue Jun  4 15:41:27 2019	[-7.53301977 48.04166764]	[10.0, 20.0]	90.00999999999999	-0.451
776.5304395206977	27.193266845556906	Tue Jun  4 15:42:19 2019	[-7.66009274 42.25937209]	[10.0, 20.0]	90.00999999999999	-0.401
959.4669251691768	38.61747341767128	Tue Jun  4 15:42:46 2019	[ 5.33919832 25.09299707]	[10.0, 20.0]	90.00999999999999	-0.351
610.950612351636	32.91521086487461	Tue Jun  4 15:43:10 2019	[ 9.29383904 24.38679608]	[10.0, 20.0]	90.00999999999999	-0.301
317.0508394813917	25.74529548106463	Tue Jun  4 15:43:34 2019	[10.50683821 20.91722985]	[10.0, 20.0]	90.00999999999999	-0.251
75.21721202943408	18.695485751695415	Tue Jun  4 15:44:07 2019	[13.84255001 15.0802735 ]	[10.0, 20.0]	90.00999999999999	-0.20099999999999996
21.299848198556532	4.403730915720317	Tue Jun  4 15:44:45 2019	[16.30074499 16.32973823]	[10.0, 20.0]	90.00999999999999	-0.15099999999999997
10.441496035408072	0.00026656701383842574	Tue Jun  4 15:45:43 2019	[15.51733507 15.51719369]	[10.0, 20.0]	90.00999999999999	-0.10099999999999998
5.2597140250236425	0.00017484419947777496	Tue Jun  4 15:46:42 2019	[15.53416675 15.53426541]	[10.0, 20.0]	90.00999999999999	-0.05099999999999999
0.10495338453802626	0.00021580786997787982	Tue Jun  4 15:47:36 2019	[15.85297139 15.85309149]	[10.0, 20.0]	90.00999999999999	-0.0010000000000000009
5.053696735876154	-0.00015471013610124373	Tue Jun  4 15:48:35 2019	[15.53536098 15.5354463 ]	[10.0, 20.0]	90.00999999999999	0.049000000000000044
10.234022903004428	-0.00014896397641450676	Tue Jun  4 15:49:33 2019	[15.52091398 15.52083541]	[10.0, 20.0]	90.00999999999999	0.09900000000000009
20.43271969982863	-3.7259057432926	Tue Jun  4 15:50:12 2019	[15.95374987 16.02457448]	[10.0, 20.0]	90.00999999999999	0.14900000000000002
66.60764896337204	-18.603322029588583	Tue Jun  4 15:50:42 2019	[16.44830561 16.94492723]	[10.0, 20.0]	90.00999999999999	0.19900000000000007
306.03657926805187	-25.525894064180676	Tue Jun  4 15:51:04 2019	[10.9983517  21.00121991]	[10.0, 20.0]	90.00999999999999	0.249
601.4157426620703	-33.12983318544349	Tue Jun  4 15:51:26 2019	[ 8.46255129 22.25521902]	[10.0, 20.0]	90.00999999999999	0.29900000000000004
941.9472462142829	-38.38879848518565	Tue Jun  4 15:51:56 2019	[ 4.26057821 23.89780556]	[10.0, 20.0]	90.00999999999999	0.3490000000000001
773.334036264839	-26.392345313758263	Tue Jun  4 15:52:47 2019	[-9.10008702 40.72838292]	[10.0, 20.0]	90.00999999999999	0.399
1602.0043039183572	-44.76053956530449	Tue Jun  4 15:53:13 2019	[ 7.31687924 26.33840195]	[10.0, 20.0]	90.00999999999999	0.44900000000000007
927.6796724108458	-26.919910297736898	Tue Jun  4 15:54:11 2019	[-17.32291905  43.63647828]	[10.0, 20.0]	90.00999999999999	0.499
1155.047783603077	38.07529284043483	Tue Jun  4 15:55:13 2019	[-16.32116013  59.76580698]	[10.0, 20.0]	100.00999999999999	-0.501
2597.5917440824924	54.58131720669823	Tue Jun  4 15:55:38 2019	[ 6.16254083 24.63434776]	[10.0, 20.0]	100.00999999999999	-0.451
2031.90576145294	48.46788166800198	Tue Jun  4 15:56:05 2019	[ 7.4706793  27.13640241]	[10.0, 20.0]	100.00999999999999	-0.401
1459.2061851570543	40.79954767671248	Tue Jun  4 15:56:38 2019	[ 1.45747186 27.82256667]	[10.0, 20.0]	100.00999999999999	-0.351
1070.6853783771046	39.777356197637175	Tue Jun  4 15:57:08 2019	[ 1.78126205 25.55823766]	[10.0, 20.0]	100.00999999999999	-0.301
652.5523436832575	33.54972786097191	Tue Jun  4 15:57:33 2019	[ 7.49623068 25.08251814]	[10.0, 20.0]	100.00999999999999	-0.251
290.1872455200664	27.034719336530415	Tue Jun  4 15:57:55 2019	[12.20997622 19.57701962]	[10.0, 20.0]	100.00999999999999	-0.20099999999999996
48.58447337506172	15.800116202538632	Tue Jun  4 15:58:33 2019	[16.45390225 16.58192373]	[10.0, 20.0]	100.00999999999999	-0.15099999999999997
13.188614860385202	0.0003541155124224815	Tue Jun  4 15:59:26 2019	[15.51974956 15.51960416]	[10.0, 20.0]	100.00999999999999	-0.10099999999999998
6.587725182927781	0.00019088746047657423	Tue Jun  4 16:00:28 2019	[15.55064763 15.55055096]	[10.0, 20.0]	100.00999999999999	-0.05099999999999999
0.13034719116566695	0.00020085476626263699	Tue Jun  4 16:01:25 2019	[15.65494101 15.65484236]	[10.0, 20.0]	100.00999999999999	-0.0010000000000000009
6.3279978779457355	-3.691301722597018e-05	Tue Jun  4 16:02:28 2019	[15.55645079 15.55642587]	[10.0, 20.0]	100.00999999999999	0.049000000000000044
12.856452146863525	-0.000203852110388425	Tue Jun  4 16:03:25 2019	[15.54485745 15.54477119]	[10.0, 20.0]	100.00999999999999	0.09900000000000009
46.27599579959372	-15.066068793535479	Tue Jun  4 16:03:59 2019	[15.67772721 15.72707609]	[10.0, 20.0]	100.00999999999999	0.14900000000000002
280.9489987121794	-26.44762368213493	Tue Jun  4 16:04:21 2019	[11.54632247 19.16249661]	[10.0, 20.0]	100.00999999999999	0.19900000000000007
643.2153579233604	-34.30275914925186	Tue Jun  4 16:04:44 2019	[ 8.92424359 22.83962821]	[10.0, 20.0]	100.00999999999999	0.249
986.5321092762129	-36.99391372758392	Tue Jun  4 16:05:21 2019	[ 1.25609086 32.56779701]	[10.0, 20.0]	100.00999999999999	0.29900000000000004
915.8343746093994	-27.24554039109679	Tue Jun  4 16:06:19 2019	[-14.4571233   45.17778226]	[10.0, 20.0]	100.00999999999999	0.3490000000000001
2050.8000327424093	-48.872619248099866	Tue Jun  4 16:06:43 2019	[ 6.90112941 25.38414929]	[10.0, 20.0]	100.00999999999999	0.399
2418.578165859718	-50.59983617236008	Tue Jun  4 16:07:06 2019	[ 4.68882026 25.53490223]	[10.0, 20.0]	100.00999999999999	0.44900000000000007
1153.8067550147975	-35.24107462025688	Tue Jun  4 16:08:11 2019	[-19.10311625  57.1393147 ]	[10.0, 20.0]	100.00999999999999	0.499
142.73654587229947	17.884666707679386	Tue Jun  4 16:08:47 2019	[12.17049727 19.88752504]	[20.0, 10.0]	60.01	-0.501
60.47448072886048	17.675655623796473	Tue Jun  4 16:09:20 2019	[16.22928764 16.76409763]	[20.0, 10.0]	60.01	-0.451
35.94622399613459	10.988978370380153	Tue Jun  4 16:09:53 2019	[14.52475199 14.87506565]	[20.0, 10.0]	60.01	-0.401
21.3281645754772	4.404317114346895	Tue Jun  4 16:10:33 2019	[14.98418319 14.98917289]	[20.0, 10.0]	60.01	-0.351
13.65763000808997	0.00045829786502338266	Tue Jun  4 16:11:32 2019	[15.43457175 15.43437255]	[20.0, 10.0]	60.01	-0.301
11.205505260129101	0.00021378907830182925	Tue Jun  4 16:12:30 2019	[15.46511477 15.46523365]	[20.0, 10.0]	60.01	-0.251
8.951670360180113	0.00014932317654370308	Tue Jun  4 16:13:32 2019	[15.46118611 15.4612661 ]	[20.0, 10.0]	60.01	-0.20099999999999996
6.712838632042826	5.44652793195155e-05	Tue Jun  4 16:14:32 2019	[15.43359589 15.43362492]	[20.0, 10.0]	60.01	-0.15099999999999997
4.486541885280169	9.994973332538848e-05	Tue Jun  4 16:15:34 2019	[15.44752879 15.44758541]	[20.0, 10.0]	60.01	-0.10099999999999998
2.2648217976849523	0.00015918723931918066	Tue Jun  4 16:16:32 2019	[15.40902174 15.40911512]	[20.0, 10.0]	60.01	-0.05099999999999999
0.049951364035482386	0.0007437458258578999	Tue Jun  4 16:17:26 2019	[15.34576316 15.34616646]	[20.0, 10.0]	60.01	-0.0010000000000000009
2.1764181527282487	-9.908150353510337e-05	Tue Jun  4 16:18:26 2019	[15.43224769 15.43218635]	[20.0, 10.0]	60.01	0.049000000000000044
4.396112186489942	-5.571332907550186e-05	Tue Jun  4 16:19:33 2019	[15.42325705 15.42323177]	[20.0, 10.0]	60.01	0.09900000000000009
6.62366991484773	-2.5574529431082738e-05	Tue Jun  4 16:20:35 2019	[15.43309872 15.43314859]	[20.0, 10.0]	60.01	0.14900000000000002
8.86580798580142	-0.0003931990022607579	Tue Jun  4 16:21:32 2019	[15.44096812 15.44117159]	[20.0, 10.0]	60.01	0.19900000000000007
11.114613373346128	-0.00017713706009203634	Tue Jun  4 16:22:32 2019	[15.43634575 15.43626948]	[20.0, 10.0]	60.01	0.249
13.525583536719452	-0.00045431267443518664	Tue Jun  4 16:23:26 2019	[15.43833979 15.43813802]	[20.0, 10.0]	60.01	0.29900000000000004
20.90566583903649	-4.109507109178793	Tue Jun  4 16:24:01 2019	[14.90393963 14.92900717]	[20.0, 10.0]	60.01	0.3490000000000001
34.91267208405866	-10.793219717856346	Tue Jun  4 16:24:31 2019	[14.5600503  14.80851862]	[20.0, 10.0]	60.01	0.399
58.82641691596912	-17.415916030601906	Tue Jun  4 16:25:04 2019	[15.36803414 15.84972402]	[20.0, 10.0]	60.01	0.44900000000000007
147.1548609505098	-17.76997323442653	Tue Jun  4 16:25:42 2019	[ 9.19628931 16.61722464]	[20.0, 10.0]	60.01	0.499
774.8746054721269	37.13263233356909	Tue Jun  4 16:26:15 2019	[13.05000643 15.49756762]	[20.0, 10.0]	70.00999999999999	-0.501
595.6477591300485	35.16335752459473	Tue Jun  4 16:26:42 2019	[12.93779407 15.20162003]	[20.0, 10.0]	70.00999999999999	-0.451
232.16875932294698	19.000842243033887	Tue Jun  4 16:27:32 2019	[ 9.18183151 24.327652  ]	[20.0, 10.0]	70.00999999999999	-0.401
115.40046695192734	18.607893470748692	Tue Jun  4 16:28:05 2019	[14.44630946 18.98512286]	[20.0, 10.0]	70.00999999999999	-0.351
42.99242830846986	12.86676150776512	Tue Jun  4 16:28:35 2019	[15.50530958 15.36946997]	[20.0, 10.0]	70.00999999999999	-0.301
20.216983817756898	3.6230840829880293	Tue Jun  4 16:29:09 2019	[16.27583154 16.31828027]	[20.0, 10.0]	70.00999999999999	-0.251
12.32163330291191	0.00012325101430121777	Tue Jun  4 16:30:09 2019	[15.43640938 15.43648288]	[20.0, 10.0]	70.00999999999999	-0.20099999999999996
9.234348431552952	0.00022428772922467033	Tue Jun  4 16:31:09 2019	[15.43873115 15.43885564]	[20.0, 10.0]	70.00999999999999	-0.15099999999999997
6.16516688101562	0.0003791155399142099	Tue Jun  4 16:32:12 2019	[15.46302847 15.46323604]	[20.0, 10.0]	70.00999999999999	-0.10099999999999998
3.1111469975280026	0.00027603892445426936	Tue Jun  4 16:33:07 2019	[15.41492472 15.41508005]	[20.0, 10.0]	70.00999999999999	-0.05099999999999999
0.06234141640948133	0.00018312231036077264	Tue Jun  4 16:34:04 2019	[15.85481638 15.85491345]	[20.0, 10.0]	70.00999999999999	-0.0010000000000000009
2.9909466472836845	-0.0005372713518738692	Tue Jun  4 16:35:04 2019	[15.41684834 15.41655617]	[20.0, 10.0]	70.00999999999999	0.049000000000000044
6.040253134133453	-0.0001690208060125542	Tue Jun  4 16:36:09 2019	[15.45521202 15.45511238]	[20.0, 10.0]	70.00999999999999	0.09900000000000009
9.110044002582727	-0.00019610388554269775	Tue Jun  4 16:37:09 2019	[15.46093363 15.46103404]	[20.0, 10.0]	70.00999999999999	0.14900000000000002
12.19759803166726	-8.010534388347423e-05	Tue Jun  4 16:38:09 2019	[15.4370242  15.43706905]	[20.0, 10.0]	70.00999999999999	0.19900000000000007
19.635031019876493	-3.2659079846438317	Tue Jun  4 16:38:54 2019	[16.2953796  16.30570141]	[20.0, 10.0]	70.00999999999999	0.249
40.497197193507986	-12.436675140648504	Tue Jun  4 16:39:29 2019	[16.48843492 16.54165437]	[20.0, 10.0]	70.00999999999999	0.29900000000000004
107.86307632135248	-17.771107227292163	Tue Jun  4 16:40:04 2019	[13.9239316  18.99718172]	[20.0, 10.0]	70.00999999999999	0.3490000000000001
230.08758273339788	-18.518761898059665	Tue Jun  4 16:40:52 2019	[ 6.56175771 21.55325279]	[20.0, 10.0]	70.00999999999999	0.399
895.9632567955247	-38.04972463197614	Tue Jun  4 16:41:12 2019	[21.00006866 10.99992729]	[20.0, 10.0]	70.00999999999999	0.44900000000000007
962.2160238589804	-41.28996271673769	Tue Jun  4 16:41:35 2019	[19.32923259 13.23082584]	[20.0, 10.0]	70.00999999999999	0.499
2244.764349440815	57.018722767756685	Tue Jun  4 16:41:55 2019	[19.93220592 10.24197259]	[20.0, 10.0]	80.00999999999999	-0.501
613.1786621446084	24.10933756432037	Tue Jun  4 16:42:51 2019	[-5.73451831 33.34792426]	[20.0, 10.0]	80.00999999999999	-0.451
519.423104357423	24.45485887201491	Tue Jun  4 16:43:47 2019	[ 1.77934628 34.10731997]	[20.0, 10.0]	80.00999999999999	-0.401
1049.433181727156	44.75334450575755	Tue Jun  4 16:44:12 2019	[17.62553421 12.38570013]	[20.0, 10.0]	80.00999999999999	-0.351
236.78847326255476	24.555530698170614	Tue Jun  4 16:44:45 2019	[14.13101242 20.447659  ]	[20.0, 10.0]	80.00999999999999	-0.301
59.284867935241195	17.83681705696918	Tue Jun  4 16:45:18 2019	[16.44501703 16.95745331]	[20.0, 10.0]	80.00999999999999	-0.251
24.114214053980056	6.312963947284359	Tue Jun  4 16:46:02 2019	[17.30959469 17.33968053]	[20.0, 10.0]	80.00999999999999	-0.20099999999999996
12.206874918451785	0.0001833012652667776	Tue Jun  4 16:46:59 2019	[15.43733199 15.43722971]	[20.0, 10.0]	80.00999999999999	-0.15099999999999997
8.141910252487278	0.00016837277922832072	Tue Jun  4 16:47:57 2019	[15.44069101 15.44078718]	[20.0, 10.0]	80.00999999999999	-0.10099999999999998
4.105372107308619	0.0003363236575495421	Tue Jun  4 16:49:00 2019	[15.422598   15.42277382]	[20.0, 10.0]	80.00999999999999	-0.05099999999999999
0.08182643253369855	0.0001821950916678361	Tue Jun  4 16:49:55 2019	[15.34557076 15.34567236]	[20.0, 10.0]	80.00999999999999	-0.0010000000000000009
3.94396168893221	-0.00013110413641470586	Tue Jun  4 16:50:54 2019	[15.44935254 15.44942778]	[20.0, 10.0]	80.00999999999999	0.049000000000000044
7.981064009620163	-0.0002887004485359057	Tue Jun  4 16:51:52 2019	[15.44101554 15.44086496]	[20.0, 10.0]	80.00999999999999	0.09900000000000009
12.04591493709076	-0.0001223594057506716	Tue Jun  4 16:52:53 2019	[15.44294363 15.44288508]	[20.0, 10.0]	80.00999999999999	0.14900000000000002
23.293947047277257	-5.755765917372102	Tue Jun  4 16:53:34 2019	[16.43403213 16.43261149]	[20.0, 10.0]	80.00999999999999	0.19900000000000007
57.30280823109366	-17.33685820505434	Tue Jun  4 16:54:05 2019	[15.60861677 16.14424402]	[20.0, 10.0]	80.00999999999999	0.249
230.41990973937908	-24.66089347961733	Tue Jun  4 16:54:37 2019	[13.14504564 18.5019811 ]	[20.0, 10.0]	80.00999999999999	0.29900000000000004
666.996129296766	-37.47033372631466	Tue Jun  4 16:55:01 2019	[15.5405855  12.71452798]	[20.0, 10.0]	80.00999999999999	0.3490000000000001
792.8312082584964	-37.61148900423614	Tue Jun  4 16:55:34 2019	[ 9.27394703 20.55989419]	[20.0, 10.0]	80.00999999999999	0.399
609.8490933439867	-24.206904557353752	Tue Jun  4 16:56:50 2019	[-5.31509963 33.49784717]	[20.0, 10.0]	80.00999999999999	0.44900000000000007
2294.246049075837	-56.11794709699996	Tue Jun  4 16:57:07 2019	[20.98410575  9.99767248]	[20.0, 10.0]	80.00999999999999	0.499
926.5954147290795	31.715938095452046	Tue Jun  4 16:58:10 2019	[-10.49842872  50.001203  ]	[20.0, 10.0]	90.00999999999999	-0.501
2648.281795719008	58.32754432349182	Tue Jun  4 16:58:30 2019	[19.95808196 11.11784078]	[20.0, 10.0]	90.00999999999999	-0.451
776.9210520949011	26.4819613214639	Tue Jun  4 16:59:35 2019	[-9.11835956 40.97138614]	[20.0, 10.0]	90.00999999999999	-0.401
1354.915473503331	43.14603193485357	Tue Jun  4 17:00:01 2019	[17.32516935 13.820649  ]	[20.0, 10.0]	90.00999999999999	-0.351
610.909782763831	32.921697179461674	Tue Jun  4 17:00:37 2019	[ 9.48446627 24.43197414]	[20.0, 10.0]	90.00999999999999	-0.301
311.78785677522285	27.273723183969423	Tue Jun  4 17:01:07 2019	[13.89063734 20.89397619]	[20.0, 10.0]	90.00999999999999	-0.251
71.67083725728345	18.791961357162478	Tue Jun  4 17:01:37 2019	[16.86657819 18.05095402]	[20.0, 10.0]	90.00999999999999	-0.20099999999999996
21.075739417893722	4.239058460618892	Tue Jun  4 17:02:12 2019	[14.8767272  14.86838859]	[20.0, 10.0]	90.00999999999999	-0.15099999999999997
10.438725911403083	0.00013208051059621084	Tue Jun  4 17:03:10 2019	[15.4417284 15.4416454]	[20.0, 10.0]	90.00999999999999	-0.10099999999999998
5.25957429184023	0.0002842168654666466	Tue Jun  4 17:04:15 2019	[15.4341562  15.43431344]	[20.0, 10.0]	90.00999999999999	-0.05099999999999999
0.10506224940320832	0.0002570563603114806	Tue Jun  4 17:05:06 2019	[15.94247793 15.94262321]	[20.0, 10.0]	90.00999999999999	-0.0010000000000000009
5.053671473034384	-0.00039826838354883876	Tue Jun  4 17:06:06 2019	[15.43346261 15.43367793]	[20.0, 10.0]	90.00999999999999	0.049000000000000044
10.229391430740208	-0.0002601941724265089	Tue Jun  4 17:07:06 2019	[15.44315664 15.44301522]	[20.0, 10.0]	90.00999999999999	0.09900000000000009
20.35021720022776	-3.7556865847765266	Tue Jun  4 17:07:43 2019	[16.08167343 16.10667627]	[20.0, 10.0]	90.00999999999999	0.14900000000000002
64.93556840742124	-18.410811038713163	Tue Jun  4 17:08:13 2019	[16.91166865 17.7769563 ]	[20.0, 10.0]	90.00999999999999	0.19900000000000007
303.66233266462666	-26.838554973746177	Tue Jun  4 17:08:46 2019	[11.32976553 18.44370059]	[20.0, 10.0]	90.00999999999999	0.249
